seq_score,mapped,occurence
53.95,0.0,2.0
53.95,1.0,2.0
53.96,0.0,1.0
53.96,1.0,3.0
53.97,1.0,2.0
53.99,0.0,1.0
53.99,1.0,2.0
54.0,0.0,2.0
54.0,1.0,3.0
54.01,1.0,3.0
54.02,1.0,2.0
54.03,0.0,2.0
54.03,1.0,1.0
54.04,1.0,3.0
54.05,1.0,6.0
54.06,1.0,4.0
54.07,0.0,2.0
54.07,1.0,2.0
54.09,1.0,2.0
54.1,0.0,1.0
54.1,1.0,5.0
54.11,0.0,2.0
54.11,1.0,3.0
54.12,0.0,2.0
54.12,1.0,4.0
54.13,0.0,2.0
54.13,1.0,3.0
54.14,1.0,4.0
54.15,0.0,1.0
54.15,1.0,2.0
54.16,0.0,1.0
54.16,1.0,3.0
54.17,1.0,6.0
54.18,0.0,2.0
54.18,1.0,4.0
54.19,0.0,4.0
54.19,1.0,1.0
54.2,0.0,2.0
54.2,1.0,3.0
54.21,0.0,1.0
54.21,1.0,3.0
54.22,1.0,7.0
54.23,1.0,1.0
54.24,1.0,4.0
54.25,1.0,2.0
54.26,1.0,4.0
54.27,0.0,1.0
54.27,1.0,5.0
54.28,0.0,2.0
54.28,1.0,5.0
54.29,0.0,1.0
54.29,1.0,5.0
54.3,0.0,1.0
54.3,1.0,3.0
54.31,0.0,1.0
54.31,1.0,5.0
54.32,0.0,1.0
54.32,1.0,6.0
54.33,1.0,3.0
54.34,1.0,1.0
54.35,1.0,2.0
54.36,0.0,1.0
54.36,1.0,1.0
54.37,1.0,2.0
54.38,0.0,2.0
54.38,1.0,3.0
54.4,1.0,3.0
54.41,0.0,1.0
54.41,1.0,2.0
54.42,0.0,1.0
54.42,1.0,3.0
54.43,0.0,3.0
54.43,1.0,2.0
54.44,1.0,4.0
54.45,1.0,3.0
54.46,1.0,3.0
54.47,1.0,2.0
54.48,1.0,4.0
54.49,1.0,4.0
54.5,0.0,1.0
54.5,1.0,2.0
54.51,1.0,1.0
54.52,1.0,4.0
54.53,1.0,4.0
54.54,1.0,3.0
54.55,1.0,1.0
54.56,1.0,2.0
54.57,1.0,2.0
54.58,1.0,4.0
54.59,0.0,2.0
54.59,1.0,3.0
54.6,0.0,1.0
54.6,1.0,4.0
54.61,1.0,3.0
54.62,0.0,1.0
54.62,1.0,3.0
54.63,1.0,2.0
54.64,1.0,4.0
54.66,1.0,6.0
54.67,0.0,1.0
54.67,1.0,5.0
54.68,1.0,2.0
54.69,0.0,3.0
54.69,1.0,5.0
54.7,0.0,1.0
54.7,1.0,5.0
54.71,0.0,1.0
54.71,1.0,3.0
54.72,0.0,1.0
54.72,1.0,4.0
54.73,1.0,1.0
54.74,0.0,1.0
54.74,1.0,1.0
54.75,1.0,6.0
54.76,0.0,1.0
54.76,1.0,2.0
54.77,0.0,1.0
54.77,1.0,2.0
54.78,1.0,2.0
54.79,1.0,2.0
54.8,1.0,1.0
54.81,1.0,1.0
54.82,1.0,3.0
54.83,1.0,3.0
54.84,0.0,1.0
54.84,1.0,4.0
54.85,0.0,1.0
54.85,1.0,3.0
54.86,0.0,3.0
54.86,1.0,3.0
54.87,0.0,1.0
54.87,1.0,6.0
54.88,0.0,2.0
54.88,1.0,4.0
54.89,1.0,6.0
54.91,0.0,2.0
54.91,1.0,4.0
54.92,0.0,2.0
54.92,1.0,5.0
54.93,1.0,3.0
54.94,0.0,1.0
54.94,1.0,4.0
54.95,0.0,1.0
54.95,1.0,2.0
54.96,0.0,2.0
54.96,1.0,1.0
54.97,0.0,2.0
54.97,1.0,5.0
54.98,0.0,1.0
54.98,1.0,4.0
54.99,0.0,1.0
54.99,1.0,2.0
55.0,0.0,1.0
55.0,1.0,3.0
55.01,1.0,7.0
55.02,0.0,2.0
55.02,1.0,2.0
55.03,1.0,5.0
55.04,0.0,1.0
55.04,1.0,5.0
55.05,1.0,4.0
55.06,0.0,1.0
55.06,1.0,3.0
55.07,0.0,1.0
55.07,1.0,6.0
55.08,1.0,4.0
55.09,1.0,2.0
55.1,0.0,1.0
55.1,1.0,10.0
55.11,1.0,1.0
55.12,1.0,4.0
55.13,0.0,1.0
55.13,1.0,4.0
55.14,1.0,6.0
55.15,1.0,2.0
55.16,1.0,4.0
55.17,1.0,5.0
55.18,0.0,1.0
55.18,1.0,4.0
55.19,1.0,2.0
55.2,1.0,1.0
55.21,0.0,2.0
55.21,1.0,4.0
55.22,1.0,2.0
55.23,1.0,2.0
55.24,1.0,7.0
55.25,0.0,1.0
55.25,1.0,5.0
55.26,1.0,3.0
55.27,0.0,2.0
55.27,1.0,5.0
55.28,0.0,1.0
55.28,1.0,2.0
55.29,1.0,1.0
55.3,0.0,1.0
55.3,1.0,5.0
55.31,0.0,1.0
55.31,1.0,5.0
55.32,1.0,7.0
55.33,0.0,1.0
55.33,1.0,4.0
55.34,0.0,1.0
55.34,1.0,6.0
55.35,1.0,6.0
55.36,0.0,2.0
55.36,1.0,2.0
55.37,1.0,4.0
55.38,0.0,2.0
55.38,1.0,4.0
55.39,1.0,3.0
55.4,0.0,1.0
55.4,1.0,3.0
