seq_score,mapped,occurence
65.18,1.0,1.0
65.19,0.0,1.0
65.2,0.0,1.0
65.21,0.0,2.0
65.21,1.0,1.0
65.22,0.0,2.0
65.22,1.0,1.0
65.23,0.0,2.0
65.24,0.0,2.0
65.25,1.0,1.0
65.26,0.0,1.0
65.26,1.0,1.0
65.27,0.0,3.0
65.27,1.0,2.0
65.28,0.0,1.0
65.28,1.0,1.0
65.29,0.0,1.0
65.3,0.0,5.0
65.31,1.0,3.0
65.32,0.0,3.0
65.32,1.0,2.0
65.33,0.0,2.0
65.34,0.0,1.0
65.34,1.0,1.0
65.35,0.0,2.0
65.36,0.0,2.0
65.36,1.0,1.0
65.37,0.0,2.0
65.38,0.0,1.0
65.39,0.0,2.0
65.41,0.0,1.0
65.43,1.0,1.0
65.44,0.0,1.0
65.45,0.0,1.0
65.46,0.0,2.0
65.47,0.0,1.0
65.48,0.0,3.0
65.49,0.0,1.0
65.5,0.0,1.0
65.5,1.0,2.0
65.51,0.0,1.0
65.52,0.0,2.0
65.52,1.0,2.0
65.53,0.0,2.0
65.53,1.0,1.0
65.54,0.0,4.0
65.54,1.0,1.0
65.55,0.0,3.0
65.57,0.0,4.0
65.57,1.0,1.0
65.58,0.0,2.0
65.59,0.0,3.0
65.59,1.0,1.0
65.6,1.0,1.0
65.61,0.0,1.0
65.61,1.0,1.0
65.63,0.0,3.0
65.64,0.0,2.0
65.64,1.0,1.0
65.65,0.0,1.0
65.65,1.0,2.0
65.66,0.0,1.0
65.67,0.0,2.0
65.68,0.0,1.0
65.68,1.0,1.0
65.69,0.0,2.0
65.69,1.0,2.0
65.7,1.0,2.0
65.71,0.0,2.0
65.72,0.0,2.0
65.72,1.0,3.0
65.73,0.0,1.0
65.74,0.0,4.0
65.74,1.0,1.0
65.75,1.0,3.0
65.76,0.0,5.0
65.77,0.0,4.0
65.78,0.0,2.0
65.78,1.0,2.0
65.79,0.0,1.0
65.79,1.0,1.0
65.8,0.0,2.0
65.81,0.0,6.0
65.81,1.0,2.0
65.82,0.0,2.0
65.82,1.0,1.0
65.83,0.0,4.0
65.84,0.0,2.0
65.88,0.0,2.0
65.89,0.0,1.0
65.89,1.0,1.0
65.9,0.0,1.0
65.91,0.0,3.0
65.93,0.0,3.0
65.95,0.0,3.0
65.97,0.0,3.0
65.97,1.0,2.0
65.98,0.0,1.0
66.0,0.0,1.0
66.01,0.0,2.0
66.01,1.0,1.0
66.03,0.0,2.0
66.04,1.0,1.0
66.05,0.0,2.0
66.06,0.0,1.0
66.07,0.0,1.0
66.08,0.0,4.0
66.08,1.0,1.0
66.09,0.0,6.0
66.11,0.0,2.0
66.12,0.0,3.0
66.13,0.0,2.0
66.14,0.0,3.0
66.16,0.0,2.0
66.16,1.0,1.0
66.17,0.0,1.0
66.17,1.0,2.0
66.18,1.0,2.0
66.19,0.0,2.0
66.2,0.0,3.0
66.2,1.0,1.0
66.21,0.0,2.0
66.21,1.0,1.0
66.22,0.0,2.0
66.22,1.0,1.0
66.23,0.0,2.0
66.23,1.0,1.0
66.24,0.0,2.0
66.25,0.0,2.0
66.26,0.0,2.0
66.26,1.0,1.0
66.27,0.0,1.0
66.28,0.0,5.0
66.28,1.0,1.0
66.29,0.0,1.0
66.3,0.0,1.0
66.31,0.0,2.0
66.31,1.0,1.0
66.32,0.0,1.0
66.33,0.0,1.0
66.33,1.0,1.0
66.34,0.0,2.0
66.35,0.0,1.0
66.35,1.0,1.0
66.36,0.0,4.0
66.37,0.0,2.0
66.37,1.0,1.0
66.38,0.0,6.0
66.38,1.0,1.0
66.4,0.0,2.0
66.41,0.0,2.0
66.41,1.0,1.0
66.42,0.0,2.0
66.42,1.0,3.0
66.43,0.0,1.0
66.44,0.0,2.0
66.44,1.0,1.0
66.45,0.0,1.0
66.46,0.0,2.0
