GC_content,mapped,occurence
38.8,0.0,2.0
38.81,0.0,1.0
38.82,0.0,2.0
38.83,0.0,1.0
38.83,1.0,1.0
38.84,0.0,3.0
38.84,1.0,4.0
38.85,0.0,2.0
38.86,0.0,6.0
38.87,1.0,1.0
38.88,0.0,3.0
38.89,0.0,2.0
38.89,1.0,1.0
38.91,0.0,3.0
38.91,1.0,4.0
38.92,0.0,2.0
38.93,0.0,2.0
38.93,1.0,1.0
38.94,0.0,1.0
38.95,0.0,4.0
38.96,0.0,2.0
38.96,1.0,2.0
38.97,0.0,1.0
38.98,0.0,2.0
38.98,1.0,3.0
39.0,0.0,1.0
39.0,1.0,7.0
39.01,0.0,4.0
39.02,0.0,7.0
39.02,1.0,1.0
39.03,0.0,1.0
39.04,0.0,1.0
39.05,0.0,1.0
39.06,0.0,1.0
39.06,1.0,2.0
39.07,0.0,3.0
39.08,0.0,5.0
39.09,0.0,3.0
39.09,1.0,1.0
39.15,0.0,1.0
39.16,0.0,11.0
39.17,0.0,1.0
39.17,1.0,5.0
39.18,0.0,1.0
39.19,0.0,1.0
39.2,0.0,5.0
39.21,0.0,2.0
39.22,0.0,2.0
39.23,0.0,2.0
39.24,0.0,2.0
39.24,1.0,5.0
39.25,0.0,4.0
39.26,0.0,1.0
39.26,1.0,1.0
39.27,0.0,2.0
39.28,0.0,2.0
39.29,0.0,2.0
39.3,0.0,2.0
39.3,1.0,1.0
39.31,0.0,5.0
39.32,1.0,1.0
39.33,0.0,2.0
39.33,1.0,5.0
39.34,0.0,4.0
39.35,0.0,1.0
39.36,0.0,2.0
39.37,0.0,4.0
39.38,0.0,2.0
39.38,1.0,1.0
39.39,0.0,112.0
39.41,0.0,3.0
39.41,1.0,4.0
39.42,0.0,1.0
39.42,1.0,2.0
39.43,0.0,1.0
39.44,0.0,5.0
39.45,0.0,1.0
39.45,1.0,1.0
39.46,0.0,2.0
39.48,0.0,3.0
39.48,1.0,3.0
39.49,0.0,3.0
39.5,0.0,1.0
39.5,1.0,16.0
39.51,0.0,1.0
39.52,0.0,3.0
39.53,0.0,2.0
39.55,0.0,1.0
39.57,0.0,2.0
39.57,1.0,8.0
39.58,0.0,6.0
39.58,1.0,3.0
39.6,0.0,2.0
39.62,0.0,2.0
39.62,1.0,2.0
39.63,0.0,6.0
39.64,0.0,2.0
39.65,1.0,1.0
39.66,0.0,4.0
39.66,1.0,11.0
39.67,0.0,14.0
39.67,1.0,1.0
39.68,0.0,3.0
39.69,0.0,1.0
39.7,0.0,2.0
39.71,0.0,1.0
39.72,0.0,2.0
39.73,0.0,1.0
39.73,1.0,2.0
39.74,0.0,1.0
39.74,1.0,18.0
39.75,0.0,3.0
39.75,1.0,2.0
39.76,0.0,8.0
39.77,0.0,4.0
39.78,0.0,1.0
39.79,0.0,2.0
39.81,0.0,6.0
39.82,1.0,1.0
39.83,0.0,1.0
39.83,1.0,8.0
39.85,0.0,1.0
39.86,0.0,7.0
39.87,0.0,2.0
39.88,0.0,8.0
39.89,0.0,2.0
39.9,0.0,1.0
39.91,0.0,14.0
39.91,1.0,8.0
39.92,0.0,1.0
39.94,0.0,1.0
39.95,0.0,4.0
39.96,0.0,2.0
40.0,0.0,17.0
40.0,1.0,19.0
40.02,0.0,1.0
40.03,0.0,1.0
40.05,0.0,5.0
40.07,0.0,2.0
40.07,1.0,1.0
40.08,0.0,1.0
40.08,1.0,3.0
40.09,0.0,4.0
40.09,1.0,9.0
40.1,0.0,1.0
40.11,0.0,1.0
40.12,0.0,4.0
40.12,1.0,1.0
40.13,0.0,3.0
40.13,1.0,1.0
40.14,0.0,3.0
40.15,0.0,1.0
40.17,0.0,1.0
40.17,1.0,9.0
40.19,0.0,3.0
40.2,0.0,1.0
40.21,0.0,1.0
40.23,0.0,1.0
40.24,1.0,2.0
40.25,0.0,1.0
40.25,1.0,2.0
40.26,1.0,5.0
40.27,0.0,3.0
40.28,0.0,2.0
40.32,0.0,1.0
40.32,1.0,1.0
40.33,0.0,1.0
40.33,1.0,1.0
40.34,0.0,1.0
40.34,1.0,12.0
40.35,0.0,1.0
40.35,1.0,1.0
40.36,0.0,1.0
40.38,0.0,1.0
40.38,1.0,1.0
40.41,0.0,2.0
40.41,1.0,1.0
40.42,1.0,1.0
40.43,1.0,3.0
40.44,0.0,1.0
40.44,1.0,1.0
40.45,0.0,2.0
40.47,0.0,1.0
40.47,1.0,1.0
40.48,0.0,4.0
40.49,0.0,1.0
40.49,1.0,1.0
40.51,0.0,1.0
40.51,1.0,2.0
40.52,1.0,11.0
40.53,1.0,3.0
40.54,0.0,1.0
40.54,1.0,1.0
40.55,0.0,2.0
40.56,0.0,2.0
40.57,0.0,2.0
40.57,1.0,1.0
40.59,0.0,2.0
40.6,1.0,3.0
40.61,1.0,3.0
40.62,0.0,1.0
40.63,0.0,2.0
40.64,0.0,1.0
40.66,0.0,2.0
40.67,0.0,2.0
40.68,1.0,1.0
40.69,1.0,8.0
40.71,0.0,1.0
40.71,1.0,3.0
40.72,0.0,1.0
40.72,1.0,1.0
40.75,0.0,1.0
40.76,0.0,1.0
40.77,0.0,1.0
40.77,1.0,3.0
40.79,0.0,1.0
40.79,1.0,5.0
40.8,0.0,1.0
40.8,1.0,1.0
40.83,0.0,2.0
40.83,1.0,1.0
40.85,0.0,1.0
40.86,0.0,1.0
40.87,0.0,1.0
40.87,1.0,11.0
40.88,0.0,1.0
40.89,0.0,1.0
40.89,1.0,3.0
40.91,0.0,1.0
40.92,1.0,1.0
40.93,0.0,2.0
40.94,0.0,1.0
40.97,1.0,11.0
40.98,0.0,4.0
40.99,1.0,2.0
41.01,0.0,1.0
41.03,0.0,1.0
41.03,1.0,1.0
41.04,0.0,2.0
41.05,1.0,7.0
41.07,0.0,2.0
41.08,0.0,2.0
41.08,1.0,1.0
41.1,0.0,1.0
41.1,1.0,1.0
41.11,0.0,1.0
41.12,0.0,1.0
41.13,1.0,2.0
41.14,0.0,1.0
41.15,0.0,1.0
41.15,1.0,4.0
41.16,0.0,1.0
41.18,0.0,1.0
41.2,0.0,1.0
41.2,1.0,2.0
41.21,0.0,2.0
41.23,0.0,3.0
41.23,1.0,9.0
41.25,0.0,1.0
41.26,0.0,1.0
41.26,1.0,2.0
41.27,0.0,1.0
41.29,0.0,2.0
41.3,0.0,1.0
41.3,1.0,3.0
41.31,0.0,2.0
41.33,0.0,1.0
41.33,1.0,8.0
41.34,0.0,1.0
41.36,0.0,1.0
41.36,1.0,3.0
41.38,1.0,1.0
41.39,0.0,2.0
41.4,0.0,1.0
41.41,1.0,17.0
41.43,0.0,1.0
41.44,0.0,1.0
41.44,1.0,1.0
41.45,1.0,1.0
41.46,0.0,2.0
41.46,1.0,1.0
41.47,0.0,1.0
41.48,0.0,1.0
41.48,1.0,2.0
41.49,0.0,3.0
41.49,1.0,1.0
41.5,0.0,2.0
41.51,1.0,1.0
41.52,1.0,6.0
41.53,0.0,2.0
41.54,0.0,1.0
41.55,0.0,1.0
41.56,0.0,4.0
41.56,1.0,1.0
41.57,0.0,2.0
41.59,1.0,13.0
41.61,0.0,1.0
41.63,0.0,1.0
41.63,1.0,1.0
41.66,0.0,1.0
41.66,1.0,1.0
41.67,0.0,3.0
41.67,1.0,7.0
41.69,0.0,1.0
41.69,1.0,1.0
41.7,1.0,9.0
41.71,0.0,1.0
