Read_ID	Length	GC_content	Avg_Quality	Mapping_Quality
36c168ce-bd69-424f-8088-3ca4c7522aa7	626	47.44	10.74	0
fa4babb0-2533-4d42-abaf-bace6974835c	187	55.08	9.89	0
6ac75dea-3f3b-487e-98c5-4d277590d569	962	49.69	7.63	0
b408b533-c1bc-475d-b40d-8a7fb50756f5	1171	43.21	5.11	0
3619870e-ad88-45d2-b1cd-4aaf28c5fdf9	172	43.02	3.90	0
942b6647-8bdd-4823-89d4-0cea9197c456	545	48.44	13.68	0
876457d0-ba24-4577-b77d-38c608f979b8	891	37.49	13.36	0
48ea095a-0e2b-4fa7-940b-48c1a7234c0f	956	42.78	14.27	0
6dd1bebb-2dbd-4f92-ab52-d9fcd510acc7	387	46.77	11.80	0
d34bd98e-3204-422c-a0aa-eb10f7834fc6	263	51.71	2.32	0
320fef0e-2519-42a5-9308-40ac871dfba7	1186	42.92	5.84	0
e8b3183f-20f1-4f83-96af-c8ea29e273db	461	48.81	13.57	0
49ce0fbd-9add-4333-b115-40cfa0271c83	170	60.59	6.74	0
9b36eab2-cc51-42ff-b6de-43e2cccdfa91	599	38.23	11.11	0
97c31cd1-1f1f-4016-98b7-3411991836f3	159	51.57	14.57	0
c5ed7456-f672-4f9b-8941-0d09e8419bd8	238	36.55	11.76	0
4f1fec78-3932-4855-9efa-649be3b1f9a6	1106	43.04	5.91	0
b8436614-9331-4544-b98d-c39d09b5beed	762	37.40	5.19	0
16a47441-a4ca-4059-8ac1-1d1b2793e32f	635	42.52	10.12	0
17d1c444-49ad-40d9-8515-391ec850b4c0	975	51.38	5.46	0
fa710f74-8410-420f-9bc4-5de73e78d42c	172	50.00	1.38	0
956b6620-c420-473c-8cbf-1cda312e4fd5	172	50.00	5.84	0
c2c732f4-2637-4383-bdf0-0cb2ee15c41d	1175	39.83	10.85	0
dc205aea-644c-460b-9d1d-557f8a613c2e	322	33.54	5.31	0
6b740d07-8156-4b42-b1b8-a468bf065927	909	40.81	5.56	0
2c895729-db2b-4787-a903-b2b30c4ea22c	320	32.81	50.24	0
859f05f6-3544-4b38-9f3a-5e866ac6d033	513	44.44	3.03	0
c15b21e7-fc12-4c58-a5bb-6161ef424908	907	40.35	5.58	0
194a4818-62d4-4f52-81ed-e7fac808139f	471	42.25	5.16	0
609a49b9-8d30-49ac-b604-ea1b9d12cd19	416	44.47	7.25	0
39d3774e-dcdc-452c-9040-7a6a8f1e935c	174	45.98	5.67	0
3f2500fa-6137-4322-8f12-5b753fdd5aa4	161	51.55	8.96	0
031e7b7c-09e1-41da-b7e8-7a3c91221d60	187	55.08	4.07	0
794c9085-0f63-435d-8da4-687fb139b3a8	303	54.13	3.63	0
b6af20c6-e45d-4342-a773-f5c41581d965	766	44.52	6.22	0
0f6704b6-3ea4-404c-961d-b3eedaac7dfb	261	62.07	8.59	0
fd4b8780-a789-4b1e-b4a2-f468e4333e4d	342	55.56	7.03	0
45db7dba-b697-4dc2-bb4b-6b53363a5a4e	334	44.91	6.77	0
f54b59c9-2820-4dea-bcd0-52b6814977d0	466	48.50	3.12	0
2fbb2011-a1dc-465f-abe9-8f5e0b8781f9	385	47.53	14.54	0
263ff7ef-1856-46ba-af34-b82af2ab475b	324	51.54	9.83	0
b6a56c87-899f-4ef2-925c-cdf704422058	600	38.33	6.49	0
a84a7f37-411c-41e3-8b83-c4d76b547bfc	190	54.74	14.73	0
614869ef-f2ed-4c16-b3a0-200f2b2019f2	160	52.50	10.38	0
9ed76e16-2f07-4aba-9b4b-5b3afd2d4b59	274	47.45	5.03	0
e1db74c6-ec05-4bab-888b-62c9a6ad4dce	312	56.41	5.09	0
e5d0a639-424f-44ec-a730-ac6171717705	169	45.56	4.30	0
7f8c02e9-314d-4c9b-8ac2-5e1972b97480	791	56.38	9.24	0
dc4a75e5-e41c-414d-84da-724a77429f56	289	47.75	5.59	0
965703b2-70f9-4fbc-938e-819d4d3a2418	557	54.04	1.24	0
cab1642c-4843-4faf-b4f2-0adc4072d248	457	48.36	11.23	0
8dcdaddd-419c-4142-9644-a272b4a70ca3	815	50.55	4.13	0
f30f8f47-faed-4aca-87b7-5880ccf5f603	1034	49.90	8.52	0
ca20e810-0462-4fc3-b4ce-e34b6d1f7be4	661	46.60	3.43	0
a57753b8-75df-46ab-ab6c-3303e98a5abc	1177	42.99	10.37	0
c2184abc-b460-4870-84d8-fc814da19497	1178	43.12	3.34	0
05b37b61-245d-4922-a835-9a2175259d85	813	40.10	7.74	0
89aba7fc-60df-4c9b-881c-5e0759881990	270	41.48	5.76	0
73fdcd07-ee7c-44dc-87a6-535a0248e5a5	153	47.06	4.91	0
497265e0-1f72-46a2-9020-a0cda3420ca8	182	50.55	8.09	0
9d773c7d-864c-4fa1-8767-14a8ffd28200	613	51.22	12.85	0
430e4ca0-0184-4739-aee7-0f20a6ff8363	1118	49.19	24.27	0
1db4d7b0-dbdc-41d2-8a35-20e234b9ee05	1055	47.87	6.95	0
14278381-905d-4344-9b9b-56899def1d6e	394	53.81	5.53	0
823fb26a-41b2-475d-acad-19452f48cf22	151	47.68	5.37	0
c2fdb61e-30fa-4e45-902c-c15b07085397	225	50.22	11.34	0
70a8ea05-5d21-4c44-b7cb-d03129c8fea8	1181	43.10	5.99	0
88b0ffca-0953-46dc-8859-9e0929fdce8d	252	49.60	2.78	0
c54331b3-863b-4deb-9f9e-9c183dc9506f	255	53.73	4.01	0
719e4c8b-74fe-4e23-b8a6-93451dac49b6	347	44.09	7.69	0
fe98f0f4-6fd5-4051-9869-b971b8a831f6	390	53.33	5.00	0
65650afd-e299-4206-a8f4-bca79271b769	199	45.23	4.41	0
26abe7f0-0483-4f46-9296-a0250df42a58	433	48.50	3.23	0
51ad3df8-6911-415f-9dbc-015f7d908532	901	49.39	11.56	0
2973eceb-223c-4883-b092-51a4db86ae8e	728	56.32	12.27	0
9bd19a35-970a-4523-bc8d-0190086ce9c0	161	52.17	3.98	0
d96828e1-829f-4c0e-81e0-c35f33ef0955	186	54.84	4.89	0
36e11bf3-536d-4caa-9b21-41709d311f7c	319	43.89	10.42	0
80740957-3e0c-4ef1-9afb-a8de93bc9efb	1015	49.46	13.29	0
46c26176-bf07-4668-bf95-4fb1c52f5ba1	603	38.31	6.52	0
c2bb21e7-5fff-49d8-bf15-447c74a7040d	383	60.57	8.74	0
019f2250-5b8c-4644-aca3-e895afcf0303	168	47.02	5.62	0
319c993b-7b2b-4132-b4c5-91cf1b76364c	661	47.35	7.21	0
28c7a9ce-401a-472e-89b6-7698348f84cb	328	38.72	11.98	0
592ba0c1-4aa0-4c9d-aaf8-dcc7278dafe0	748	50.27	17.04	0
fa15682f-88db-443c-948c-ae20506de07c	712	38.06	7.06	0
16ef3192-492b-494e-987d-61c0fc3eb3e9	219	39.73	6.53	0
cc9122d3-f91d-4672-9793-df5750ff78e5	215	48.84	6.39	0
0f150ec6-67a6-4467-9c5f-d3ce82c56669	792	49.75	7.49	0
80c1c82e-1590-4ebd-b8e3-d2081e0356ed	247	46.56	3.46	0
b341faa0-5262-456c-bed7-b4f2ac0283d3	291	47.42	9.99	0
93ebc12e-3fc5-44e3-9d2a-a0b0a2812d4c	534	48.69	6.10	0
820c316e-0ea8-42ca-9de3-50d25d0175d3	592	49.83	2.67	0
98d4cc39-a75f-4dbb-af73-dcfb835dee0b	478	42.89	3.59	0
d88484ae-6898-4637-8f78-d5fad8633236	727	37.69	9.17	0
404235b8-3ecb-4e02-8a96-ba0ee1bae5e3	475	50.11	4.34	0
efc4a387-7639-47dd-b0ea-51ca3ff83728	1181	43.10	8.19	0
f7584c0a-41da-43ec-8a3b-1ff5f51dbc0c	528	49.62	7.52	0
6b217452-a269-4ffd-8d46-2f33b3c9b6b6	456	56.14	5.11	0
4f6a7e9b-b0ad-492a-ae78-b83eb7ba522b	344	52.91	6.97	0
7da06a67-8c97-44c6-ade8-4a4d7dbed45d	708	39.27	11.49	0
44abb5ee-6b7c-43ed-b299-5aa5f18b93b1	350	42.29	12.01	0
c20cb1c3-2a7c-4888-a6ff-449e70d1dd0f	1038	42.29	7.46	0
321ef2d8-be7f-4263-9920-e277efbce226	472	40.68	2.48	0
3109ec8b-11e4-4f23-aca8-5b10178cdff3	365	48.22	9.29	0
71ba3ab8-7be6-449f-a6c2-db0df2e9047a	151	49.01	5.97	0
cf61aa87-6c48-49e6-abc6-0481593ad280	186	54.30	4.24	0
dc8bdbb1-2c17-4a61-b14b-42809823221f	1003	37.89	6.36	0
