seq_score,mapped,occurence
61.96,1.0,2.0
61.97,1.0,3.0
61.98,1.0,2.0
61.99,0.0,1.0
61.99,1.0,1.0
62.0,1.0,4.0
62.01,1.0,3.0
62.02,1.0,2.0
62.03,1.0,2.0
62.04,1.0,4.0
62.05,1.0,3.0
62.06,1.0,1.0
62.07,1.0,4.0
62.08,1.0,4.0
62.09,0.0,1.0
62.09,1.0,2.0
62.1,0.0,1.0
62.1,1.0,1.0
62.11,1.0,2.0
62.12,1.0,3.0
62.13,1.0,1.0
62.14,1.0,1.0
62.15,1.0,3.0
62.16,1.0,3.0
62.18,1.0,1.0
62.19,0.0,1.0
62.19,1.0,4.0
62.2,1.0,2.0
62.21,1.0,3.0
62.22,0.0,2.0
62.22,1.0,4.0
62.23,1.0,5.0
62.24,1.0,2.0
62.25,1.0,2.0
62.26,1.0,2.0
62.27,1.0,3.0
62.28,1.0,3.0
62.29,1.0,1.0
62.3,1.0,5.0
62.31,1.0,3.0
62.33,1.0,2.0
62.34,1.0,3.0
62.35,1.0,3.0
62.36,1.0,5.0
62.37,1.0,4.0
62.38,1.0,4.0
62.39,1.0,1.0
62.4,1.0,2.0
62.41,0.0,1.0
62.41,1.0,4.0
62.42,0.0,1.0
62.42,1.0,3.0
62.43,1.0,2.0
62.44,1.0,2.0
62.45,0.0,1.0
62.45,1.0,3.0
62.46,0.0,2.0
62.46,1.0,1.0
62.47,0.0,1.0
62.47,1.0,2.0
62.48,1.0,2.0
62.49,0.0,1.0
62.49,1.0,3.0
62.5,1.0,1.0
62.51,1.0,2.0
62.52,1.0,3.0
62.53,1.0,4.0
62.54,1.0,3.0
62.55,1.0,1.0
62.56,1.0,3.0
62.57,0.0,1.0
62.57,1.0,4.0
62.58,1.0,4.0
62.59,1.0,3.0
62.6,1.0,5.0
62.61,1.0,1.0
62.62,1.0,1.0
62.63,0.0,1.0
62.63,1.0,1.0
62.64,1.0,1.0
62.65,1.0,3.0
62.66,1.0,7.0
62.67,0.0,1.0
62.67,1.0,2.0
62.68,0.0,1.0
62.68,1.0,2.0
62.69,1.0,4.0
62.7,1.0,2.0
62.71,0.0,1.0
62.71,1.0,6.0
62.72,1.0,3.0
62.73,1.0,4.0
62.75,1.0,3.0
62.76,0.0,1.0
62.76,1.0,2.0
62.77,0.0,1.0
62.77,1.0,2.0
62.78,0.0,2.0
62.78,1.0,3.0
62.79,0.0,1.0
62.79,1.0,1.0
62.8,1.0,3.0
62.81,1.0,1.0
62.82,1.0,2.0
62.83,0.0,1.0
62.83,1.0,3.0
62.84,1.0,1.0
62.85,1.0,2.0
62.86,1.0,4.0
62.87,1.0,2.0
62.88,0.0,1.0
62.88,1.0,3.0
62.89,0.0,1.0
62.89,1.0,1.0
62.9,1.0,3.0
62.91,0.0,1.0
62.92,1.0,4.0
62.93,1.0,3.0
62.94,1.0,2.0
62.95,1.0,5.0
62.96,1.0,5.0
62.97,1.0,4.0
62.98,0.0,2.0
62.98,1.0,2.0
62.99,0.0,1.0
62.99,1.0,1.0
63.0,1.0,4.0
63.01,1.0,1.0
63.02,1.0,2.0
63.03,1.0,2.0
63.04,1.0,1.0
63.05,1.0,6.0
63.06,0.0,1.0
63.06,1.0,4.0
63.07,1.0,3.0
63.09,1.0,1.0
63.1,1.0,4.0
63.11,1.0,3.0
63.12,1.0,2.0
63.13,1.0,1.0
63.14,1.0,1.0
63.16,0.0,1.0
63.17,1.0,2.0
63.18,1.0,3.0
63.19,0.0,1.0
63.19,1.0,2.0
63.2,1.0,2.0
63.21,1.0,3.0
63.22,1.0,5.0
63.23,1.0,3.0
63.24,1.0,1.0
63.25,1.0,2.0
63.26,1.0,3.0
63.27,1.0,4.0
63.28,1.0,2.0
63.29,1.0,2.0
63.3,1.0,2.0
63.31,0.0,1.0
63.31,1.0,2.0
63.32,1.0,2.0
63.33,0.0,2.0
63.33,1.0,1.0
63.34,1.0,1.0
63.35,0.0,1.0
63.35,1.0,4.0
63.36,1.0,1.0
63.37,1.0,3.0
63.38,1.0,4.0
63.39,1.0,6.0
63.4,1.0,3.0
63.41,1.0,2.0
63.42,0.0,1.0
63.42,1.0,1.0
63.43,1.0,4.0
63.44,1.0,5.0
63.45,0.0,3.0
63.45,1.0,4.0
63.46,1.0,1.0
63.47,1.0,1.0
63.48,1.0,2.0
63.49,1.0,2.0
63.5,1.0,2.0
63.51,0.0,1.0
63.51,1.0,2.0
63.52,1.0,3.0
63.54,0.0,1.0
63.54,1.0,4.0
63.55,1.0,1.0
63.57,1.0,1.0
63.58,0.0,2.0
63.58,1.0,2.0
63.59,0.0,1.0
63.6,1.0,2.0
63.61,0.0,1.0
63.61,1.0,3.0
63.62,1.0,1.0
63.64,1.0,3.0
63.65,1.0,2.0
63.66,1.0,1.0
63.67,1.0,3.0
63.68,1.0,2.0
63.7,1.0,3.0
63.71,1.0,2.0
63.72,1.0,1.0
63.73,1.0,4.0
63.74,1.0,4.0
63.75,1.0,2.0
63.76,1.0,1.0
63.77,0.0,1.0
63.77,1.0,2.0
63.78,1.0,1.0
63.8,0.0,1.0
63.8,1.0,1.0
63.81,1.0,1.0
63.82,0.0,1.0
63.82,1.0,3.0
63.83,0.0,1.0
63.83,1.0,2.0
63.84,1.0,2.0
63.85,1.0,2.0
63.86,0.0,2.0
63.86,1.0,4.0
63.87,0.0,1.0
63.87,1.0,3.0
63.89,1.0,5.0
63.9,1.0,2.0
63.91,0.0,2.0
63.91,1.0,5.0
63.92,1.0,2.0
63.93,1.0,1.0
63.94,1.0,1.0
63.95,0.0,1.0
63.95,1.0,4.0
63.97,1.0,4.0
63.98,1.0,2.0
63.99,1.0,3.0
64.0,1.0,1.0
64.02,1.0,3.0
64.03,0.0,1.0
64.03,1.0,3.0
64.04,1.0,5.0
64.05,1.0,2.0
64.06,0.0,1.0
64.06,1.0,1.0
64.07,0.0,2.0
64.07,1.0,1.0
64.08,1.0,1.0
64.09,0.0,1.0
64.09,1.0,3.0
64.1,1.0,3.0
64.11,1.0,2.0
64.12,1.0,2.0
64.13,1.0,3.0
64.14,1.0,4.0
64.15,1.0,5.0
64.16,1.0,2.0
64.17,1.0,2.0
64.18,1.0,1.0
64.19,0.0,1.0
64.19,1.0,2.0
64.2,1.0,2.0
64.21,1.0,4.0
64.22,1.0,2.0
64.23,1.0,4.0
64.25,1.0,3.0
64.26,1.0,5.0
64.27,1.0,3.0
64.28,0.0,1.0
64.28,1.0,2.0
64.29,1.0,7.0
64.3,1.0,1.0
64.31,1.0,4.0
64.32,0.0,1.0
64.32,1.0,1.0
64.33,1.0,1.0
64.35,1.0,4.0
64.37,1.0,2.0
64.38,1.0,1.0
64.39,0.0,1.0
64.39,1.0,1.0
64.4,1.0,2.0
64.42,1.0,2.0
64.43,1.0,2.0
64.44,1.0,2.0
64.45,1.0,4.0
64.46,1.0,1.0
64.47,1.0,5.0
64.48,1.0,4.0
64.49,1.0,2.0
64.5,1.0,4.0
64.52,1.0,2.0
64.53,1.0,4.0
64.54,1.0,2.0
64.55,0.0,1.0
64.55,1.0,3.0
64.56,1.0,3.0
64.57,1.0,1.0
64.58,0.0,1.0
64.58,1.0,1.0
64.59,0.0,1.0
64.59,1.0,2.0
64.6,1.0,3.0
64.61,0.0,1.0
64.62,1.0,2.0
64.63,1.0,1.0
64.64,1.0,4.0
64.65,1.0,1.0
64.66,0.0,2.0
64.66,1.0,2.0
64.67,1.0,6.0
64.68,1.0,1.0
64.7,1.0,2.0
64.71,1.0,2.0
64.72,1.0,3.0
64.73,0.0,1.0
64.73,1.0,2.0
64.74,1.0,3.0
64.76,1.0,1.0
64.77,1.0,1.0
64.78,1.0,4.0
64.79,1.0,1.0
64.8,1.0,3.0
64.81,1.0,3.0
64.82,1.0,2.0
64.83,1.0,1.0
64.84,1.0,2.0
64.85,1.0,3.0
64.87,1.0,3.0
64.88,1.0,1.0
64.89,1.0,2.0
64.9,1.0,1.0
64.91,1.0,1.0
64.92,1.0,2.0
64.93,1.0,2.0
64.94,1.0,1.0
64.95,1.0,2.0
64.96,0.0,1.0
64.96,1.0,1.0
64.97,1.0,1.0
64.98,1.0,2.0
64.99,1.0,4.0
65.0,1.0,6.0
65.01,1.0,2.0
65.02,1.0,4.0
65.03,1.0,3.0
65.04,1.0,2.0
65.05,1.0,6.0
65.06,1.0,3.0
65.07,1.0,1.0
65.08,0.0,1.0
65.08,1.0,2.0
65.09,1.0,4.0
65.1,1.0,2.0
65.11,1.0,5.0
65.13,1.0,4.0
65.14,0.0,1.0
65.14,1.0,2.0
65.15,1.0,3.0
65.16,1.0,2.0
65.17,1.0,3.0
65.2,1.0,1.0
65.21,1.0,3.0
65.22,1.0,1.0
65.23,1.0,1.0
65.24,1.0,4.0
65.25,0.0,1.0
65.25,1.0,1.0
65.26,1.0,4.0
65.27,1.0,8.0
65.28,0.0,1.0
65.28,1.0,2.0
65.29,1.0,1.0
65.3,1.0,2.0
65.31,1.0,4.0
65.33,1.0,3.0
65.34,1.0,3.0
65.36,1.0,2.0
65.37,1.0,2.0
65.38,1.0,5.0
65.39,1.0,2.0
65.41,0.0,1.0
65.42,1.0,3.0
65.43,1.0,3.0
65.44,1.0,2.0
65.45,1.0,2.0
65.46,1.0,2.0
65.47,1.0,4.0
65.48,1.0,3.0
65.49,0.0,1.0
65.49,1.0,2.0
65.5,0.0,1.0
65.5,1.0,3.0
65.51,1.0,3.0
65.52,1.0,2.0
65.53,0.0,1.0
65.53,1.0,2.0
65.54,1.0,1.0
65.55,1.0,2.0
65.56,1.0,4.0
65.57,0.0,1.0
65.57,1.0,6.0
65.58,1.0,2.0
65.59,1.0,3.0
65.6,1.0,2.0
65.61,1.0,3.0
65.62,0.0,1.0
65.62,1.0,2.0
65.63,0.0,1.0
65.63,1.0,6.0
65.64,1.0,5.0
65.65,1.0,1.0
65.66,1.0,1.0
65.68,1.0,2.0
65.69,0.0,1.0
65.69,1.0,2.0
65.7,1.0,2.0
65.71,1.0,4.0
65.72,0.0,1.0
65.72,1.0,2.0
65.73,1.0,1.0
65.75,0.0,1.0
65.75,1.0,1.0
65.76,1.0,2.0
65.77,1.0,3.0
65.78,1.0,2.0
65.79,1.0,1.0
65.8,1.0,2.0
65.81,1.0,2.0
65.82,0.0,1.0
65.82,1.0,1.0
65.83,1.0,5.0
65.84,1.0,2.0
65.85,1.0,2.0
65.86,1.0,5.0
65.87,0.0,1.0
65.87,1.0,1.0
65.88,0.0,1.0
65.88,1.0,3.0
65.89,0.0,1.0
65.89,1.0,1.0
65.9,0.0,1.0
65.9,1.0,3.0
65.91,1.0,1.0
65.92,1.0,1.0
65.93,1.0,6.0
65.94,1.0,4.0
65.95,0.0,1.0
65.95,1.0,2.0
65.97,1.0,5.0
65.98,0.0,1.0
65.98,1.0,5.0
65.99,1.0,1.0
66.0,1.0,3.0
66.01,1.0,4.0
66.02,1.0,1.0
66.03,1.0,1.0
66.04,1.0,1.0
66.05,1.0,2.0
66.06,0.0,1.0
66.06,1.0,4.0
66.07,1.0,3.0
66.08,1.0,4.0
66.09,1.0,3.0
66.1,1.0,4.0
66.11,1.0,2.0
66.12,1.0,1.0
66.13,1.0,1.0
66.14,1.0,6.0
66.15,1.0,1.0
66.16,1.0,4.0
66.17,0.0,1.0
66.17,1.0,2.0
66.18,1.0,3.0
66.19,0.0,1.0
66.19,1.0,2.0
66.2,0.0,1.0
66.2,1.0,3.0
66.21,1.0,2.0
66.22,1.0,1.0
66.23,1.0,1.0
66.24,1.0,1.0
66.25,0.0,2.0
66.26,1.0,6.0
66.27,1.0,2.0
66.28,1.0,1.0
66.29,0.0,1.0
66.29,1.0,3.0
66.3,0.0,1.0
66.3,1.0,2.0
66.31,1.0,2.0
66.32,0.0,2.0
66.32,1.0,2.0
66.33,0.0,1.0
66.33,1.0,4.0
66.34,1.0,4.0
66.35,0.0,1.0
66.36,0.0,1.0
66.36,1.0,1.0
66.37,1.0,1.0
66.38,1.0,4.0
66.39,1.0,2.0
66.4,1.0,1.0
66.41,1.0,4.0
66.42,1.0,5.0
66.43,0.0,1.0
66.44,1.0,1.0
66.45,1.0,2.0
66.48,1.0,1.0
