Read_ID	Length	GC_content	Avg_Quality	Mapping_Quality
ab581bbe-1cd9-4330-b9cf-65407d2be7dd	557	46.50	11.67	60
2e1f5607-74f8-49c7-ab8a-11312f168d3e	564	46.28	20.23	60
989de4d8-e75f-4e54-b736-3a1ef5f6e167	310	47.42	10.89	60
76864a7c-e222-42ce-b728-de63603faabb	1017	53.29	13.18	60
ee1bba11-a86a-4dc2-ae0b-763b4de1ad73	1014	46.84	13.62	60
b01f44be-e5b3-41f7-aa63-c9bbcc828567	1079	40.04	12.08	60
53365f9f-7810-40b8-8275-521bcffdd1ce	113	46.90	13.45	60
438e5ef8-5d66-4c5c-80f6-03c5e10c49fb	1058	51.98	14.07	60
dd464177-2b86-4848-8512-b194c0d3ce2e	181	48.07	11.80	60
41c94358-0499-4fc3-b70e-4eee3c110be0	532	45.49	7.42	60
d07bcfe8-6b6a-4caa-8d56-3dbdd6ff3026	1094	48.63	11.45	60
f4de6ba9-6978-49e3-8618-8323a142a9c7	284	48.24	16.67	60
734346e3-1bcb-4c47-a064-98d7880c11e1	542	44.10	13.73	60
d1f5fb23-6867-4e89-8e59-eaffb0da412f	113	47.79	9.30	60
abf9d259-c793-4296-b811-67500c20a051	250	48.80	18.26	60
abf9d259-c793-4296-b811-67500c20a051	113	47.79	13.07	60
846a5fdf-4f6f-4435-afb8-94e0dd70042b	711	47.12	9.84	60
846a5fdf-4f6f-4435-afb8-94e0dd70042b	246	48.78	12.11	60
68dbe7c9-7d00-4a6a-98af-08ee254561a3	494	47.17	14.06	60
bbf8b860-60ef-4624-9415-a438db439672	113	46.02	16.62	60
b235fe95-acdf-4085-86a9-9309c6f548b5	382	48.17	16.22	60
21928026-f0b4-4037-97fe-85a3a79320e7	523	47.99	11.57	60
7d597c5d-07e2-46fe-bf26-e7ed74a1e669	251	46.61	17.05	60
e015df1c-6f53-4550-8a0b-5075fa04cd1e	628	45.70	10.21	60
1bd408dd-d992-4ac3-9d53-618986b90eed	532	48.31	16.89	60
079d84bc-1ae7-4836-bc91-5628097c84eb	702	46.01	7.90	60
2bdc099f-a532-4bc3-9f70-787802cc5169	120	48.33	7.00	60
06b20d1c-284a-43c5-8c9e-74c4d25ad714	465	47.53	12.26	60
3f30f7fe-e521-4239-bfc2-7f53d328ef11	409	47.92	10.86	60
a7eaa2a2-f065-4099-8d6a-d929c235faf3	113	46.90	4.19	60
7c81bba5-3ac1-4054-b510-6356f3b95882	49	40.82	3.78	6
8d351558-46f5-4307-bf6a-06519b3f4e14	1123	38.56	14.65	60
3e91e5a9-dfeb-4b5b-bc09-e2e4ed8c96c1	1004	43.23	12.52	60
80518eac-8edf-40cb-b8af-ee8e784dbfa6	639	46.79	9.24	60
a51ff84c-d9f7-4c2b-9e15-610573349b0e	110	47.27	17.83	60
fc211d1e-5a24-45b4-bba0-ae8d994308f0	413	47.46	13.69	60
300891c6-e60b-4ed0-ba24-ec53f29a81eb	113	46.90	8.36	60
4e919c1f-805f-424f-badf-8265d206cc88	426	45.07	11.09	60
8b20230c-2e67-416b-ba4b-cf874bbc5afe	113	46.90	1.78	60
cacabdc0-4a62-4325-9d35-aeba55bae3ca	1037	46.19	9.84	60
5625d97e-e8c9-443f-9bf3-76fa781b3799	115	46.96	10.82	60
fe20c1eb-6a21-4356-a7c6-ebd8f93ca205	390	48.97	14.62	60
db6d1753-68e3-4f8c-ad47-4e63c14546ce	718	35.52	13.15	60
412fce25-e091-4afb-8b0b-c0eb4b62e6cf	502	48.01	5.87	60
d6169f82-bf79-42fb-bedf-c057d7182361	395	46.58	10.24	60
179ae67e-431d-44f5-9d20-8e86cb9a013a	111	45.05	20.65	56
5d172142-28b1-4ad8-82d4-dbf3ed7c3ce4	133	45.86	17.26	60
74af13c0-72ed-4d45-a249-ef44d40c7f18	115	46.96	5.16	60
fcd59393-339c-4a1c-8118-f6f4979524c1	108	46.30	12.40	60
21189f1f-0f61-416f-aaf6-9a7ffedf43f4	132	46.21	10.88	60
cb54aade-4f9d-451b-93bf-585b72947359	486	47.12	10.90	60
9adef1df-7def-4170-aada-87871525fb1b	330	47.27	13.50	60
600a290a-672f-4b14-b39d-b21cb25214ad	1001	43.06	12.64	51
5e45e399-66b8-4e40-97b1-81b040582c06	110	48.18	15.82	42
2d7801f0-18bb-4faf-a1e6-17e0800e53fc	294	47.28	15.95	60
1008262d-6a49-40ff-8862-92f45cd31415	133	45.11	8.59	60
9ed5c1a8-749f-4f2d-a746-d7901abb9d6d	279	48.39	4.96	60
2ef5da05-ad5c-4b06-81e0-79eacf1e9d8e	373	48.53	12.18	60
9e0d300f-dcb6-4fc5-8007-d0114ee5cc57	912	45.50	9.36	60
9fea62eb-1cb3-4159-9235-1967bf05ffba	313	50.16	11.82	60
016b0b29-6706-45f8-86c5-8ddfde007f66	199	46.23	13.89	60
1d115984-1d8f-4124-a4d1-1a83b4209a00	590	47.29	7.07	60
36bcca9c-521b-4679-9d19-9b693bc55e9f	330	42.42	11.93	60
ed50c7f6-367f-453b-940a-69dfe174ab4c	1088	47.98	12.38	60
ee45bd4e-2eba-43a4-bd1d-d669892f81f4	567	43.21	5.80	60
8fc61e14-134e-4f42-8349-44e5b7e54945	501	47.50	10.02	60
af61a2aa-4957-4ff3-b3b1-7eea659909f2	385	47.27	13.58	60
ab1c7a25-64b5-410d-9cc2-05c326548f5c	284	48.24	11.78	60
a7ee9c08-6e1c-4720-a5e0-8605d0edb36c	669	47.23	10.22	60
