seq_score,mapped,occurence
69.86,1.0,3.0
69.87,0.0,2.0
69.87,1.0,1.0
69.88,1.0,1.0
69.89,0.0,2.0
69.89,1.0,3.0
69.9,0.0,1.0
69.9,1.0,1.0
69.91,0.0,1.0
69.91,1.0,1.0
69.92,1.0,1.0
69.94,0.0,1.0
69.94,1.0,2.0
69.95,0.0,1.0
69.96,1.0,1.0
69.97,0.0,2.0
69.97,1.0,1.0
69.98,1.0,2.0
69.99,0.0,1.0
69.99,1.0,1.0
70.0,0.0,2.0
70.0,1.0,1.0
70.01,0.0,2.0
70.03,0.0,1.0
70.04,0.0,1.0
70.04,1.0,2.0
70.05,0.0,1.0
70.06,1.0,1.0
70.07,1.0,1.0
70.08,1.0,1.0
70.11,0.0,1.0
70.11,1.0,1.0
70.12,0.0,1.0
70.12,1.0,1.0
70.13,0.0,1.0
70.13,1.0,1.0
70.14,1.0,1.0
70.16,1.0,2.0
70.17,0.0,1.0
70.17,1.0,2.0
70.18,1.0,1.0
70.19,0.0,1.0
70.19,1.0,2.0
70.2,0.0,3.0
70.22,0.0,3.0
70.23,1.0,2.0
70.24,0.0,1.0
70.24,1.0,1.0
70.25,1.0,1.0
70.27,1.0,2.0
70.29,1.0,2.0
70.3,0.0,1.0
70.3,1.0,2.0
70.31,0.0,3.0
70.31,1.0,1.0
70.33,0.0,1.0
70.34,0.0,2.0
70.34,1.0,1.0
70.35,0.0,1.0
70.35,1.0,2.0
70.36,1.0,3.0
70.37,0.0,1.0
70.37,1.0,1.0
70.38,1.0,1.0
70.39,0.0,2.0
70.41,1.0,1.0
70.42,1.0,4.0
70.44,1.0,2.0
70.45,0.0,1.0
70.46,0.0,3.0
70.46,1.0,1.0
70.47,1.0,1.0
70.48,0.0,2.0
70.48,1.0,1.0
70.49,0.0,1.0
70.49,1.0,2.0
70.5,0.0,1.0
70.5,1.0,2.0
70.51,0.0,1.0
70.51,1.0,1.0
70.52,1.0,1.0
70.53,0.0,2.0
70.53,1.0,3.0
70.54,1.0,1.0
70.55,1.0,5.0
70.56,1.0,1.0
70.57,1.0,1.0
70.58,1.0,2.0
70.59,0.0,1.0
70.59,1.0,2.0
70.6,0.0,1.0
70.6,1.0,3.0
70.61,0.0,3.0
70.61,1.0,2.0
70.62,0.0,1.0
70.63,0.0,2.0
70.63,1.0,2.0
70.64,1.0,3.0
70.65,1.0,1.0
70.66,0.0,1.0
70.67,0.0,1.0
70.67,1.0,1.0
70.68,1.0,4.0
70.69,0.0,1.0
70.71,0.0,1.0
70.71,1.0,3.0
70.72,0.0,1.0
70.72,1.0,3.0
70.74,0.0,1.0
70.74,1.0,1.0
70.75,0.0,1.0
70.75,1.0,3.0
70.76,0.0,1.0
70.76,1.0,2.0
70.78,0.0,3.0
70.78,1.0,3.0
70.79,0.0,1.0
70.8,1.0,1.0
70.81,1.0,1.0
70.82,0.0,2.0
70.82,1.0,2.0
70.84,1.0,2.0
70.86,1.0,2.0
70.87,0.0,1.0
70.88,0.0,1.0
70.89,1.0,1.0
70.9,0.0,1.0
70.9,1.0,1.0
70.94,0.0,1.0
70.94,1.0,2.0
70.95,1.0,2.0
70.97,0.0,3.0
70.97,1.0,2.0
70.99,1.0,1.0
71.0,0.0,2.0
71.0,1.0,1.0
71.02,1.0,2.0
71.03,0.0,2.0
71.04,0.0,1.0
71.04,1.0,1.0
71.05,1.0,2.0
71.06,1.0,1.0
71.07,1.0,1.0
71.08,1.0,2.0
71.09,1.0,1.0
71.1,0.0,2.0
71.1,1.0,1.0
71.11,0.0,1.0
71.11,1.0,2.0
71.12,0.0,1.0
71.13,1.0,1.0
71.14,0.0,4.0
71.14,1.0,2.0
71.15,1.0,1.0
71.16,1.0,4.0
71.17,0.0,1.0
71.18,1.0,1.0
71.19,1.0,2.0
71.2,0.0,1.0
71.2,1.0,1.0
71.21,0.0,1.0
71.21,1.0,2.0
71.25,0.0,2.0
71.25,1.0,1.0
71.26,0.0,1.0
71.26,1.0,1.0
71.27,0.0,1.0
71.29,1.0,1.0
71.3,1.0,2.0
71.31,0.0,1.0
71.33,0.0,2.0
71.33,1.0,3.0
71.34,1.0,2.0
71.35,0.0,1.0
71.35,1.0,2.0
71.36,0.0,2.0
71.37,0.0,2.0
71.37,1.0,1.0
71.38,1.0,1.0
71.39,1.0,2.0
71.4,0.0,1.0
71.4,1.0,1.0
71.42,1.0,4.0
71.43,0.0,1.0
71.43,1.0,1.0
71.44,0.0,2.0
71.45,0.0,1.0
71.45,1.0,1.0
71.46,0.0,2.0
71.46,1.0,1.0
71.47,1.0,1.0
71.48,0.0,2.0
71.48,1.0,1.0
71.49,0.0,2.0
71.49,1.0,2.0
71.5,1.0,1.0
71.51,0.0,3.0
71.51,1.0,2.0
71.52,0.0,1.0
71.52,1.0,1.0
71.53,0.0,1.0
71.55,1.0,1.0
71.56,0.0,1.0
71.56,1.0,1.0
71.58,1.0,2.0
71.59,1.0,2.0
71.6,0.0,1.0
71.6,1.0,1.0
71.61,1.0,1.0
71.62,1.0,1.0
71.63,0.0,1.0
71.63,1.0,1.0
71.64,1.0,2.0
71.65,1.0,1.0
71.66,0.0,1.0
71.66,1.0,2.0
71.67,1.0,1.0
71.68,0.0,1.0
71.68,1.0,1.0
71.7,0.0,1.0
71.7,1.0,1.0
71.71,0.0,3.0
71.71,1.0,2.0
71.72,1.0,1.0
71.73,1.0,1.0
71.74,1.0,2.0
71.76,1.0,1.0
71.77,1.0,1.0
71.78,0.0,1.0
71.78,1.0,1.0
71.79,1.0,1.0
71.8,1.0,1.0
71.81,1.0,1.0
71.82,0.0,2.0
71.82,1.0,1.0
71.83,0.0,2.0
71.83,1.0,1.0
71.84,0.0,1.0
71.85,0.0,1.0
71.85,1.0,3.0
71.86,1.0,1.0
71.87,1.0,2.0
71.88,0.0,1.0
71.88,1.0,2.0
71.89,0.0,2.0
71.89,1.0,1.0
71.9,0.0,3.0
71.9,1.0,2.0
71.91,0.0,1.0
71.91,1.0,1.0
71.92,0.0,1.0
71.92,1.0,2.0
71.93,1.0,1.0
71.94,1.0,1.0
71.98,0.0,1.0
71.99,1.0,1.0
72.0,0.0,1.0
72.03,0.0,1.0
72.03,1.0,1.0
72.04,1.0,2.0
72.05,0.0,1.0
72.05,1.0,1.0
72.06,0.0,2.0
72.06,1.0,3.0
72.07,0.0,1.0
72.08,0.0,1.0
72.09,0.0,2.0
72.09,1.0,1.0
72.1,1.0,1.0
72.11,0.0,2.0
72.12,0.0,1.0
72.13,0.0,1.0
72.13,1.0,1.0
72.14,0.0,1.0
72.15,1.0,2.0
72.16,0.0,1.0
72.17,1.0,1.0
72.18,0.0,2.0
72.19,0.0,1.0
72.19,1.0,1.0
72.2,1.0,1.0
72.21,1.0,2.0
72.22,0.0,1.0
72.23,1.0,1.0
72.24,1.0,2.0
72.25,1.0,1.0
72.26,1.0,1.0
72.28,1.0,2.0
72.29,1.0,1.0
72.3,1.0,2.0
72.32,1.0,1.0
72.33,0.0,1.0
72.36,0.0,1.0
72.37,1.0,1.0
72.39,0.0,2.0
72.39,1.0,1.0
72.41,1.0,1.0
72.45,1.0,2.0
72.47,0.0,1.0
72.47,1.0,2.0
72.49,0.0,2.0
72.5,1.0,1.0
72.51,0.0,1.0
72.56,0.0,1.0
72.57,1.0,2.0
72.58,0.0,1.0
72.58,1.0,1.0
72.59,0.0,1.0
72.6,0.0,4.0
72.6,1.0,1.0
72.61,0.0,3.0
72.62,1.0,3.0
72.66,0.0,2.0
72.66,1.0,1.0
72.67,1.0,1.0
72.69,0.0,1.0
72.69,1.0,1.0
72.71,1.0,1.0
72.73,1.0,1.0
72.74,0.0,1.0
72.74,1.0,1.0
72.75,0.0,1.0
72.75,1.0,1.0
72.76,0.0,1.0
72.77,1.0,1.0
72.79,0.0,1.0
72.8,1.0,1.0
72.82,1.0,1.0
72.84,1.0,2.0
72.85,1.0,1.0
72.87,0.0,1.0
72.87,1.0,1.0
72.88,0.0,1.0
72.91,1.0,1.0
72.92,0.0,1.0
72.94,0.0,2.0
72.95,0.0,2.0
72.95,1.0,2.0
72.98,0.0,1.0
73.0,0.0,1.0
73.0,1.0,1.0
73.03,0.0,2.0
73.05,1.0,1.0
73.06,1.0,1.0
73.08,0.0,1.0
73.1,1.0,1.0
73.11,0.0,1.0
73.11,1.0,2.0
73.12,0.0,1.0
73.12,1.0,2.0
73.14,1.0,1.0
73.15,1.0,1.0
73.16,0.0,1.0
73.16,1.0,1.0
73.17,0.0,1.0
73.18,0.0,1.0
73.19,0.0,1.0
73.19,1.0,2.0
73.21,1.0,1.0
73.22,1.0,1.0
73.23,0.0,2.0
73.23,1.0,2.0
73.26,0.0,1.0
73.27,1.0,1.0
73.28,1.0,1.0
73.29,0.0,1.0
73.29,1.0,1.0
73.3,1.0,2.0
73.31,1.0,1.0
73.32,1.0,1.0
73.33,1.0,1.0
73.35,0.0,1.0
73.36,1.0,1.0
73.38,0.0,1.0
73.38,1.0,2.0
73.4,0.0,1.0
73.4,1.0,1.0
73.42,1.0,1.0
73.43,1.0,1.0
73.44,0.0,1.0
73.45,1.0,1.0
73.46,1.0,1.0
73.47,1.0,1.0
73.48,1.0,1.0
73.49,0.0,4.0
73.49,1.0,5.0
73.5,0.0,1.0
73.52,0.0,1.0
73.53,1.0,2.0
73.54,1.0,1.0
73.55,0.0,1.0
73.56,1.0,1.0
73.57,0.0,1.0
73.58,0.0,1.0
73.59,1.0,1.0
73.63,0.0,2.0
73.64,1.0,1.0
73.66,0.0,2.0
73.67,0.0,1.0
73.68,0.0,2.0
73.71,1.0,1.0
73.73,0.0,1.0
73.76,1.0,1.0
73.77,1.0,2.0
73.78,1.0,1.0
73.79,0.0,1.0
73.8,1.0,1.0
73.82,1.0,2.0
73.84,0.0,1.0
73.86,0.0,1.0
73.86,1.0,1.0
73.87,0.0,1.0
73.87,1.0,1.0
73.89,1.0,3.0
73.9,0.0,1.0
73.91,0.0,2.0
73.94,0.0,1.0
73.95,1.0,1.0
73.96,0.0,2.0
73.96,1.0,1.0
73.97,1.0,4.0
73.98,0.0,2.0
74.0,1.0,1.0
74.03,1.0,1.0
74.04,0.0,1.0
74.05,1.0,2.0
74.06,0.0,1.0
74.06,1.0,1.0
74.07,0.0,1.0
74.08,0.0,1.0
74.09,0.0,1.0
74.09,1.0,1.0
74.11,0.0,2.0
74.11,1.0,1.0
74.12,1.0,1.0
74.14,0.0,1.0
74.15,0.0,1.0
74.19,0.0,1.0
74.21,0.0,1.0
74.22,0.0,1.0
74.22,1.0,1.0
74.23,0.0,1.0
74.25,1.0,1.0
74.27,1.0,1.0
74.28,0.0,1.0
74.3,1.0,2.0
74.31,0.0,1.0
74.32,0.0,1.0
74.32,1.0,1.0
74.35,1.0,1.0
74.36,0.0,1.0
74.37,0.0,1.0
74.38,0.0,1.0
74.42,0.0,2.0
74.44,1.0,1.0
74.45,0.0,1.0
74.46,0.0,1.0
74.46,1.0,1.0
74.47,0.0,1.0
74.47,1.0,1.0
74.48,0.0,2.0
74.48,1.0,1.0
74.6,1.0,1.0
74.61,0.0,1.0
74.62,0.0,1.0
74.64,0.0,1.0
74.65,0.0,1.0
74.69,1.0,1.0
74.71,0.0,1.0
74.72,1.0,1.0
74.73,0.0,1.0
74.76,0.0,1.0
74.77,1.0,1.0
74.78,0.0,1.0
74.79,1.0,1.0
74.92,0.0,1.0
74.95,0.0,1.0
74.95,1.0,1.0
74.96,0.0,1.0
74.96,1.0,1.0
75.02,0.0,1.0
75.06,0.0,1.0
75.13,0.0,1.0
75.2,0.0,1.0
75.22,0.0,1.0
75.23,1.0,1.0
75.24,0.0,1.0
75.25,0.0,1.0
75.27,1.0,1.0
75.32,0.0,1.0
75.44,0.0,1.0
75.5,1.0,1.0
75.53,1.0,1.0
75.59,0.0,1.0
75.62,0.0,1.0
75.62,1.0,1.0
75.72,1.0,1.0
75.73,1.0,2.0
75.8,0.0,1.0
76.07,0.0,1.0
76.1,0.0,1.0
76.11,0.0,1.0
76.42,1.0,1.0
76.58,0.0,1.0
76.63,0.0,1.0
76.69,0.0,1.0

