seq_score,mapped,occurence
60.36,0.0,1.0
60.37,1.0,1.0
60.4,0.0,1.0
60.4,1.0,1.0
60.42,1.0,2.0
60.44,1.0,1.0
60.45,1.0,1.0
60.48,1.0,1.0
60.5,1.0,2.0
60.51,1.0,1.0
60.52,0.0,1.0
60.52,1.0,3.0
60.53,1.0,1.0
60.54,0.0,1.0
60.54,1.0,1.0
60.55,0.0,1.0
60.55,1.0,1.0
60.56,0.0,2.0
60.57,1.0,1.0
60.59,1.0,1.0
60.6,1.0,1.0
60.61,1.0,3.0
60.62,0.0,1.0
60.63,1.0,2.0
60.64,1.0,1.0
60.65,1.0,1.0
60.66,1.0,1.0
60.67,1.0,2.0
60.72,1.0,1.0
60.77,1.0,1.0
60.78,0.0,1.0
60.78,1.0,2.0
60.79,1.0,1.0
60.8,1.0,1.0
60.81,1.0,1.0
60.85,0.0,1.0
60.85,1.0,1.0
60.86,1.0,1.0
60.87,1.0,1.0
60.88,0.0,1.0
60.92,1.0,1.0
60.93,1.0,1.0
60.94,1.0,2.0
60.96,0.0,1.0
60.97,0.0,1.0
60.97,1.0,2.0
60.98,1.0,1.0
60.99,0.0,1.0
61.0,1.0,2.0
61.02,0.0,2.0
61.02,1.0,2.0
61.05,1.0,1.0
61.06,1.0,1.0
61.07,1.0,1.0
61.08,1.0,2.0
61.09,1.0,1.0
61.1,1.0,1.0
61.12,0.0,2.0
61.13,0.0,3.0
61.13,1.0,1.0
61.14,1.0,2.0
61.15,1.0,1.0
61.16,1.0,1.0
61.17,1.0,2.0
61.18,1.0,1.0
61.2,1.0,2.0
61.21,1.0,2.0
61.22,0.0,1.0
61.24,0.0,1.0
61.24,1.0,1.0
61.26,1.0,2.0
61.27,1.0,1.0
61.28,1.0,2.0
61.29,1.0,1.0
61.33,0.0,1.0
61.34,1.0,1.0
61.36,1.0,1.0
61.37,1.0,1.0
61.38,1.0,2.0
61.4,0.0,1.0
61.4,1.0,1.0
61.43,1.0,1.0
61.44,1.0,1.0
61.45,1.0,1.0
61.46,1.0,1.0
61.48,0.0,2.0
61.49,1.0,1.0
61.51,0.0,2.0
61.51,1.0,1.0
61.52,1.0,1.0
61.53,1.0,2.0
61.55,1.0,1.0
61.56,1.0,1.0
61.57,0.0,1.0
61.58,0.0,1.0
61.58,1.0,1.0
61.59,1.0,1.0
61.6,0.0,1.0
61.6,1.0,3.0
61.61,1.0,2.0
61.62,1.0,1.0
61.63,1.0,1.0
61.64,1.0,1.0
61.65,1.0,1.0
61.66,1.0,2.0
61.67,1.0,1.0
61.68,1.0,1.0
61.69,0.0,2.0
61.71,1.0,4.0
61.72,0.0,1.0
61.74,1.0,3.0
61.76,0.0,1.0
61.77,1.0,2.0
61.78,1.0,1.0
61.81,0.0,1.0
61.81,1.0,1.0
61.82,1.0,2.0
61.83,1.0,1.0
61.84,1.0,1.0
61.88,1.0,1.0
61.91,0.0,1.0
61.91,1.0,2.0
61.92,1.0,1.0
61.94,1.0,1.0
61.96,0.0,1.0
61.97,1.0,2.0
61.99,0.0,1.0
61.99,1.0,2.0
62.0,1.0,5.0
62.01,1.0,1.0
62.03,1.0,1.0
62.04,1.0,3.0
62.05,1.0,2.0
62.06,1.0,1.0
62.07,0.0,1.0
62.07,1.0,1.0
62.1,1.0,3.0
62.12,1.0,3.0
62.13,0.0,1.0
62.16,0.0,1.0
62.16,1.0,4.0
62.18,1.0,1.0
62.19,1.0,1.0
62.23,1.0,2.0
62.24,1.0,1.0
62.25,0.0,1.0
62.26,0.0,1.0
62.26,1.0,1.0
62.29,0.0,1.0
62.29,1.0,1.0
62.3,1.0,1.0
62.32,1.0,4.0
62.33,0.0,1.0
62.33,1.0,1.0
62.34,1.0,2.0
62.35,1.0,1.0
62.36,1.0,2.0
62.37,1.0,2.0
62.38,1.0,1.0
62.39,1.0,2.0
62.4,1.0,3.0
62.41,1.0,1.0
62.42,0.0,1.0
62.43,1.0,1.0
62.44,1.0,1.0
62.45,0.0,1.0
62.45,1.0,2.0
62.47,0.0,2.0
62.49,1.0,1.0
62.51,1.0,1.0
62.52,1.0,1.0
62.53,0.0,2.0
62.53,1.0,3.0
62.55,1.0,2.0
62.56,0.0,1.0
62.57,1.0,2.0
62.58,1.0,1.0
62.6,0.0,1.0
62.6,1.0,2.0
62.61,0.0,1.0
62.62,1.0,1.0
62.64,1.0,1.0
62.65,0.0,1.0
62.65,1.0,2.0
62.66,0.0,1.0
62.66,1.0,1.0
62.67,0.0,1.0
62.67,1.0,2.0
62.68,1.0,3.0
62.69,1.0,1.0
62.7,1.0,1.0
62.71,1.0,1.0
62.72,0.0,1.0
62.72,1.0,2.0
62.74,1.0,1.0
62.75,1.0,2.0
62.76,1.0,1.0
62.77,1.0,2.0
62.78,0.0,1.0
62.78,1.0,2.0
62.79,1.0,2.0
62.8,0.0,1.0
62.8,1.0,3.0
62.81,1.0,5.0
62.82,1.0,2.0
62.83,0.0,1.0
62.83,1.0,2.0
62.84,1.0,1.0
62.85,0.0,2.0
62.86,1.0,1.0
62.87,1.0,1.0
62.88,1.0,1.0
62.89,1.0,3.0
62.9,1.0,2.0
62.91,1.0,1.0
62.92,0.0,1.0
62.92,1.0,3.0
62.93,0.0,2.0
62.93,1.0,1.0
62.94,1.0,2.0
62.95,1.0,3.0
62.96,1.0,2.0
62.97,1.0,1.0
62.98,1.0,2.0
62.99,1.0,6.0
63.0,0.0,1.0
63.0,1.0,3.0
63.01,1.0,5.0
63.02,1.0,3.0
63.03,1.0,2.0
63.04,0.0,1.0
63.05,1.0,2.0
63.06,1.0,1.0
63.07,1.0,1.0
63.08,1.0,1.0
63.09,0.0,1.0
63.09,1.0,1.0
63.1,0.0,1.0
63.1,1.0,1.0
63.11,1.0,1.0
63.12,1.0,2.0
63.13,1.0,2.0
63.14,1.0,2.0
63.15,1.0,3.0
63.16,0.0,1.0
63.16,1.0,3.0
63.17,0.0,1.0
63.19,1.0,2.0
63.2,1.0,2.0
63.21,0.0,1.0
63.21,1.0,1.0
63.22,0.0,1.0
63.25,0.0,2.0
63.25,1.0,3.0
63.26,1.0,2.0
63.27,1.0,3.0
63.28,0.0,1.0
63.29,0.0,1.0
63.29,1.0,2.0
63.3,0.0,1.0
63.31,1.0,1.0
63.33,1.0,2.0
63.35,0.0,1.0
63.35,1.0,4.0
63.36,1.0,1.0
63.37,0.0,1.0
63.37,1.0,2.0
63.38,1.0,1.0
63.39,1.0,2.0
63.41,1.0,1.0
63.42,1.0,2.0
63.43,1.0,1.0
63.44,1.0,1.0
63.45,1.0,2.0
63.46,1.0,2.0
63.47,0.0,1.0
63.47,1.0,2.0
63.48,0.0,1.0
63.48,1.0,2.0
63.49,0.0,2.0
63.49,1.0,2.0
63.5,0.0,1.0
63.51,1.0,2.0
63.53,1.0,1.0
63.54,1.0,2.0
63.55,0.0,2.0
63.55,1.0,1.0
63.56,0.0,1.0
63.56,1.0,2.0
63.57,1.0,3.0
63.58,0.0,1.0
63.58,1.0,2.0
63.59,1.0,1.0
63.61,0.0,1.0
63.61,1.0,2.0
63.62,1.0,1.0
63.64,0.0,1.0
63.65,0.0,1.0
63.65,1.0,6.0
63.66,0.0,1.0
63.66,1.0,1.0
63.67,1.0,1.0
63.68,0.0,2.0
63.68,1.0,3.0
63.69,1.0,3.0
63.7,1.0,1.0
63.71,1.0,3.0
63.72,1.0,2.0
63.73,1.0,2.0
63.74,1.0,1.0
63.75,1.0,3.0
63.76,1.0,1.0
63.77,1.0,1.0
63.78,1.0,3.0
63.79,1.0,2.0
63.8,0.0,1.0
63.81,0.0,1.0
63.81,1.0,1.0
63.82,1.0,1.0
63.83,0.0,2.0
63.83,1.0,3.0
63.84,0.0,1.0
63.84,1.0,4.0
63.86,0.0,1.0
63.86,1.0,2.0
63.87,0.0,1.0
63.87,1.0,2.0
63.88,1.0,2.0
63.89,0.0,1.0
63.89,1.0,1.0
63.9,0.0,1.0
63.9,1.0,1.0
63.91,0.0,1.0
63.92,0.0,1.0
63.92,1.0,1.0
63.93,1.0,3.0
63.94,1.0,2.0
63.95,0.0,1.0
63.96,1.0,2.0
63.97,1.0,1.0
63.98,1.0,1.0
63.99,1.0,2.0
64.0,0.0,1.0
64.0,1.0,3.0
64.01,1.0,4.0
64.03,0.0,1.0
64.03,1.0,1.0
64.04,0.0,1.0
64.04,1.0,2.0
64.05,0.0,1.0
64.06,1.0,1.0
64.07,1.0,1.0
64.08,1.0,1.0
64.09,1.0,2.0
64.11,1.0,1.0
64.13,0.0,1.0
64.13,1.0,1.0
64.14,0.0,1.0
64.14,1.0,1.0
64.15,0.0,1.0
64.16,0.0,1.0
64.16,1.0,1.0
64.17,0.0,1.0
64.17,1.0,1.0
64.18,0.0,1.0
64.18,1.0,2.0
64.19,1.0,1.0
64.2,0.0,2.0
64.2,1.0,1.0
64.21,0.0,3.0
64.22,1.0,4.0
64.23,0.0,1.0
64.24,0.0,1.0
64.24,1.0,2.0
64.25,0.0,1.0
64.25,1.0,1.0
64.26,1.0,1.0
64.27,1.0,1.0
64.28,1.0,2.0
64.29,1.0,1.0
64.3,0.0,1.0
64.3,1.0,1.0
64.31,1.0,2.0
64.32,1.0,1.0
64.33,1.0,1.0
64.34,0.0,1.0
64.35,1.0,1.0
64.36,0.0,1.0
64.36,1.0,1.0
64.39,0.0,1.0
64.39,1.0,1.0
64.4,1.0,1.0
64.41,0.0,2.0
64.41,1.0,2.0
64.42,1.0,4.0
64.44,1.0,2.0
64.45,0.0,1.0
64.45,1.0,1.0
64.46,0.0,1.0
64.46,1.0,3.0
64.47,1.0,1.0
64.48,1.0,4.0
64.5,1.0,2.0
64.51,0.0,1.0
64.51,1.0,4.0
64.52,1.0,1.0
64.54,0.0,1.0
64.54,1.0,1.0
64.55,0.0,1.0
64.55,1.0,1.0
64.56,1.0,1.0
64.57,1.0,2.0
64.58,0.0,1.0
64.58,1.0,3.0
64.59,0.0,1.0
64.6,1.0,2.0
64.61,0.0,1.0
64.61,1.0,3.0
64.62,1.0,1.0
64.63,1.0,3.0
64.64,1.0,1.0
64.66,0.0,1.0
64.66,1.0,4.0
64.67,0.0,1.0
64.67,1.0,5.0
64.68,1.0,2.0
64.69,0.0,1.0
64.69,1.0,2.0
64.7,1.0,2.0
64.71,1.0,4.0
64.72,0.0,1.0
64.72,1.0,2.0
64.73,1.0,2.0
64.74,1.0,1.0
64.75,1.0,1.0
64.76,1.0,1.0
64.77,1.0,2.0
64.78,1.0,1.0
64.79,0.0,1.0
64.8,1.0,4.0
64.81,0.0,2.0
64.82,1.0,3.0
64.83,0.0,1.0
64.83,1.0,1.0
64.84,0.0,1.0
64.84,1.0,1.0
64.85,0.0,1.0
64.85,1.0,2.0
64.86,1.0,2.0
64.87,1.0,1.0
64.88,0.0,1.0
64.88,1.0,2.0
64.89,1.0,3.0
64.91,1.0,1.0
64.92,0.0,2.0
64.92,1.0,1.0
64.93,1.0,2.0
64.95,0.0,4.0
64.95,1.0,1.0
64.96,0.0,1.0
64.96,1.0,3.0
64.97,0.0,1.0
64.98,0.0,1.0
64.98,1.0,1.0
64.99,0.0,1.0
64.99,1.0,1.0
65.0,1.0,3.0
65.02,1.0,1.0
65.03,1.0,4.0
65.04,0.0,1.0
65.05,0.0,1.0
65.05,1.0,1.0
65.06,0.0,2.0
65.07,0.0,1.0
65.07,1.0,1.0
65.08,1.0,1.0
65.09,0.0,1.0
65.09,1.0,2.0
65.1,1.0,4.0
65.11,0.0,3.0
65.11,1.0,1.0
65.12,1.0,2.0
65.13,1.0,2.0
65.14,0.0,1.0
65.14,1.0,2.0
65.16,0.0,1.0
65.16,1.0,4.0
65.17,1.0,1.0
65.19,1.0,2.0
65.2,0.0,1.0
65.2,1.0,4.0
65.21,1.0,3.0
65.22,1.0,1.0
65.23,1.0,3.0
65.25,1.0,2.0
65.26,1.0,2.0
65.27,1.0,2.0
65.28,1.0,2.0
65.29,0.0,1.0
65.3,0.0,2.0
65.3,1.0,3.0
65.31,0.0,1.0
65.31,1.0,5.0
65.32,1.0,1.0
65.33,0.0,1.0
65.33,1.0,1.0
65.34,0.0,1.0
65.34,1.0,2.0
65.35,0.0,1.0
65.35,1.0,2.0
65.36,1.0,4.0
65.38,0.0,1.0
65.39,0.0,1.0
65.39,1.0,2.0
65.4,0.0,2.0
65.4,1.0,2.0
65.41,0.0,1.0
65.41,1.0,6.0
65.42,0.0,1.0
65.42,1.0,3.0
65.43,0.0,2.0
65.43,1.0,2.0
65.44,0.0,1.0
65.44,1.0,1.0
65.45,0.0,1.0
65.45,1.0,3.0
65.46,1.0,2.0
65.47,0.0,1.0
65.47,1.0,2.0
65.49,1.0,3.0
65.5,0.0,1.0
65.5,1.0,1.0
65.51,0.0,1.0
65.52,1.0,3.0
65.53,0.0,1.0
65.53,1.0,4.0
65.54,1.0,3.0
65.55,1.0,2.0
65.56,0.0,1.0
65.56,1.0,1.0
65.57,0.0,1.0
65.57,1.0,2.0
65.58,0.0,1.0
65.59,0.0,1.0
65.59,1.0,1.0
65.6,0.0,1.0
65.6,1.0,1.0
65.61,1.0,1.0
65.62,0.0,2.0
65.62,1.0,3.0
65.63,0.0,1.0
65.63,1.0,1.0
65.66,1.0,3.0
65.67,0.0,2.0
65.67,1.0,4.0
65.68,1.0,4.0
