Read_ID	Length	GC_content	Avg_Quality	Mapping_Quality
4ba587a3-8324-44c3-8e9d-f840680bb217	1018	44.79	14.37	60
f3f17785-0082-42ee-84ab-fce348d153a7	284	47.89	10.49	60
83b8d7a6-be2f-499e-827f-26d53e4d10e7	275	46.18	9.54	60
37311d9a-a9b6-4cd3-8cba-e2bbaa139dfe	279	46.59	5.60	60
0f14fcc8-193e-4862-861b-2a1f49f213db	655	47.02	8.52	60
6a6646ec-e69f-4cfe-afad-74e8aa9f3900	93	51.61	11.70	17
7ecfda04-b0eb-4c7d-9c7e-1c2882306fbe	1161	44.96	12.31	60
58967b0f-8899-4c50-8eab-36b117d593cd	332	46.69	9.80	60
20f2ad7e-f0cb-4399-b30c-82a20036ba1f	546	47.80	5.88	60
1a8dec0e-ecd1-41b4-b0b3-1ca6b34e4a99	948	46.31	9.02	60
281d4b4a-9e16-4246-8e62-6ea90b28be24	279	46.59	9.20	60
d0e21d88-e155-46de-9c3d-aebd73a12842	369	47.97	9.88	60
047796c5-3520-4775-a7d8-9065103b13a3	306	46.41	6.90	60
8efb8c9b-5ba2-4480-815d-5c4ac6e4d46a	227	48.02	10.18	60
6c64eaa4-a3ad-491e-b83b-75b25d8dbdf6	280	46.43	3.81	60
d996eb39-8a18-4dc8-a208-4dc7f1458161	305	46.23	7.22	60
95b98da8-822d-432d-8514-2cc6aa56dabf	385	46.23	11.42	60
834b325b-94ac-4404-8690-329969d42779	306	47.06	6.77	60
198e2aee-1f2f-44b1-9522-08f15a24e287	272	45.22	10.91	60
a88a8642-8537-4117-8e4e-81fe6490f547	218	47.71	9.93	60
e3aa901b-3cf7-451f-b2d5-2173ab7c7a0b	622	46.78	7.96	60
e3aa901b-3cf7-451f-b2d5-2173ab7c7a0b	230	46.09	7.61	60
56259a1f-8d01-490a-9afb-b2379127a33e	230	49.13	10.99	60
64c1ea45-d920-4bc1-a4b5-542465bb28c9	325	46.46	4.24	60
f13cf304-5ca8-4b73-aa75-9d9f346c6c98	107	45.79	3.77	60
ec1349fb-e8e9-4645-9091-08ef105aff73	1121	44.78	11.68	60
ee93c5d8-567d-48ad-82e0-f533ae197892	380	48.16	5.58	60
1247a39b-73dc-4956-a288-48a6cf8b3650	351	47.86	10.09	60
6a6acf76-5d68-4e20-9600-acfcbd0d150a	279	46.95	4.25	60
8c8585e5-df52-4b8a-8ab3-fa79b6f2b316	278	46.40	9.13	60
1d6140b2-d520-4ee9-a6a6-1ebd88ecbae5	676	47.93	7.63	60
98c5771b-2af2-4e18-9292-78b3242ebe7d	723	48.55	8.60	60
f85207ff-f5c0-4405-8ff1-76949f343a31	992	44.96	10.19	60
3e991837-cf1e-4d0f-a3fb-c607e54c466b	279	46.59	6.15	60
60eb3041-49c4-448c-9b94-3c8804730dd2	269	47.58	6.94	60
6e03496d-7e25-4cf8-908a-05d98619e1b7	336	47.02	8.11	60
867b4b62-f531-44ce-854a-92b047566c66	278	46.40	7.86	60
9a209585-2afd-49e3-b6c5-d36fbf39e825	540	47.41	6.14	60
0c0c742e-0a9e-46a5-b098-cc98a89fff50	279	46.95	7.96	60
d3bb0a5d-2169-4560-8be4-63f18809fd75	306	47.06	5.75	60
56f7c381-645b-4d7e-9119-6d8d99a10297	566	47.88	12.19	60
3bce5394-5f64-4b38-aed4-6fb919c8effa	360	46.11	6.77	60
20c2a287-7a44-402b-83e4-30fb3f07f8e2	279	46.95	11.83	60
0175c3ee-ff52-49ad-a230-d3f8f41c346a	768	48.31	5.20	60
0175c3ee-ff52-49ad-a230-d3f8f41c346a	229	48.47	3.85	60
474d0e4d-1a4d-4f9a-af7c-daaa9d11b97d	513	47.76	9.26	60
a3a207a8-b5e3-4609-b582-a0f4d99e8484	279	46.24	8.72	60
ba559191-3b3f-495b-8469-19114a5b5ee4	1023	44.48	5.58	60
4991f284-12a1-4937-b816-f19923c22bc5	277	45.85	7.40	60
6bd6d61d-a23c-4da5-9ef8-65f509a5686d	279	46.95	6.97	60
a29ef21a-a633-4c63-9a67-9ea5a6b123aa	281	46.62	10.78	60
087df7e0-9f36-4cc4-aec9-3dab41299b8c	267	48.31	8.35	60
f9fb2a01-0b56-463a-a7af-70ed2ce9b515	959	44.11	7.63	60
e0d29041-890d-42ce-beab-7a20d7d532c7	279	46.59	10.91	60
6e0bc220-6edf-406a-968e-8a31c6d91646	360	46.11	13.21	60
cb48a1bf-da31-4c55-b99e-103ae812d591	360	46.94	6.82	60
0d3ab642-bf3b-42a0-8e55-d129ef21d2f0	577	47.83	10.61	60
88051602-fd41-4f8a-a732-4ab50a100b94	803	48.07	11.47	60
705d609d-18b0-4b37-ba38-d256c01303af	279	46.95	9.73	60
2814d180-709a-437e-883e-c2a812bf321f	235	47.66	8.43	60
547297d1-eb53-43b2-9d9d-a59de288a976	512	47.46	7.24	60
ce1ce726-ad50-4af0-aa5d-be5ed1ac30e0	225	49.33	14.91	60
