GC_content,mapped,occurence
50.13,0.0,8.0
50.14,0.0,5.0
50.14,1.0,1.0
50.15,0.0,8.0
50.15,1.0,1.0
50.16,0.0,16.0
50.16,1.0,9.0
50.17,0.0,17.0
50.18,0.0,24.0
50.19,0.0,18.0
50.19,1.0,1.0
50.2,0.0,18.0
50.2,1.0,1.0
50.21,0.0,53.0
50.22,0.0,37.0
50.22,1.0,1.0
50.23,0.0,28.0
50.23,1.0,1.0
50.24,0.0,65.0
50.25,0.0,53.0
50.26,0.0,61.0
50.26,1.0,1.0
50.27,0.0,29.0
50.28,0.0,34.0
50.29,0.0,114.0
50.3,0.0,62.0
50.3,1.0,1.0
50.31,0.0,67.0
50.31,1.0,1.0
50.32,0.0,78.0
50.32,1.0,4.0
50.33,0.0,66.0
50.34,0.0,14.0
50.34,1.0,1.0
50.35,0.0,7.0
50.35,1.0,1.0
50.36,0.0,20.0
50.37,0.0,10.0
50.37,1.0,2.0
50.38,0.0,15.0
50.38,1.0,2.0
50.39,0.0,10.0
50.39,1.0,1.0
50.4,0.0,20.0
50.4,1.0,1.0
50.41,0.0,20.0
50.41,1.0,1.0
50.42,0.0,33.0
50.43,0.0,17.0
50.43,1.0,1.0
50.44,0.0,23.0
50.45,0.0,27.0
50.46,0.0,22.0
50.47,0.0,17.0
50.47,1.0,1.0
50.48,0.0,31.0
50.48,1.0,1.0
50.49,0.0,38.0
50.5,0.0,29.0
50.51,0.0,33.0
50.52,0.0,46.0
50.52,1.0,1.0
50.53,0.0,40.0
50.54,0.0,48.0
50.55,0.0,25.0
50.56,0.0,31.0
50.57,0.0,77.0
50.57,1.0,4.0
50.58,0.0,85.0
50.59,0.0,69.0
50.6,0.0,60.0
50.61,0.0,33.0
50.62,0.0,75.0
50.62,1.0,1.0
50.63,0.0,88.0
50.63,1.0,1.0
50.64,0.0,69.0
50.64,1.0,2.0
50.65,0.0,67.0
50.66,0.0,64.0
50.67,0.0,57.0
50.68,0.0,21.0
50.69,0.0,18.0
50.7,0.0,26.0
50.71,0.0,15.0
50.72,0.0,58.0
50.72,1.0,2.0
50.73,0.0,47.0
50.74,0.0,32.0
50.74,1.0,1.0
50.75,0.0,39.0
50.75,1.0,1.0
50.76,0.0,25.0
